FRET Efficiency,Stoichiometry,Proximity Ratio,Stoichiometry (raw),Lifetime D [ns],Lifetime A [ns],Anisotropy D,Anisotropy A,|TDX-TAA| Filter,ALEX 2CDE Filter,|TDD-TDA| Filter,FRET 2CDE Filter,Duration [ms],Mean Macrotime [s],Number of Photons,Count rate [kHz],Count rate (DD) [kHz],Count rate (DA) [kHz],Count rate (AA) [kHz],Count rate (DD par) [kHz],Count rate (DD perp) [kHz],Count rate (DA par) [kHz],Count rate (DA perp) [kHz],Count rate (AA par) [kHz],Count rate (AA perp) [kHz],Number of Photons (DD),Number of Photons (DA),Number of Photons (AA),Number of Photons (DD par),Number of Photons (DD perp),Number of Photons (DA par),Number of Photons (DA perp),Number of Photons (AA par),Number of Photons (AA perp),log(FD/FA),M1-M2,Number of Photons (DX),Count rate (DX) [kHz],Distance (from intensity) [A],FRET efficiency (from lifetime),Distance (from lifetime) [A],FRET efficiency (sens. Acc. Em.)
0.11652,0.61487,0.12798,0.69136,0,0,-0.17965,0.099727,0.034547,5.9182,0.14931,8.7151,4.2637,3721.8,486,113.99,68.719,13.678,38.753,27.034,42.117,8.9066,6.1132,26.094,15.752,293,43,150,114,179,28,15,101,49,2.0258,0.88348,336,78.805,98.114,1,0,0.1122
0.095461,0.56162,0.11894,0.64672,0,0,-0.15055,0.079633,0.25494,7.2212,0.24563,14.384,4.2562,3722.6,351,82.468,49.994,7.5106,29.134,20.895,30.126,4.1989,3.8665,19.625,11.414,200,27,124,83,117,15,12,82,42,2.2487,0.90454,227,53.334,101.83,1,0,0.073763
0.11058,0.68482,0.11923,0.75145,0,0,-0.17516,0.18263,0.011366,7.6433,0.033693,10.62,4.2196,3724.6,346,81.998,56.599,7.59,20.381,22.862,34.914,6.6914,1.6232,15.506,7.1556,229,31,86,90,139,25,6,62,24,2.0849,0.88942,260,61.617,99.085,1,0,0.14491
0.12149,0.63485,0.13147,0.70904,0,0,-0.15788,0.29637,0.19026,7.7748,0.11001,13.564,5.2757,3724.8,354,67.1,42.527,6.9523,20.811,18.153,25.165,4.8456,2.4544,16.164,5.1268,218,33,103,89,129,23,10,80,23,1.9783,0.87851,251,47.577,97.341,1,0,0.1274
0.68657,0.62417,0.61894,0.66006,0,0,-0.20596,0.02199,0.1393,7.9162,0.45607,22.35,6.0134,3727,656,109.09,27.729,49.956,39.06,10.585,17.646,30.689,19.747,24.347,16.946,165,268,223,60,105,164,104,139,84,-0.78413,0.31343,433,72.006,61.424,1,0,0.68772
0.61886,0.61089,0.54839,0.65401,0,0,-0.16563,-0.01572,0.075033,6.569,0.40366,19.028,3.0411,3727.3,237,77.932,23.155,30.513,28.331,10.411,14.058,19.385,14.938,17.101,11.695,70,85,82,28,42,54,31,49,33,-0.48471,0.38114,155,50.968,64.567,1,0,0.58601
0.61743,0.5704,0.54762,0.61765,0,0,-0.28153,0.13138,0.043254,9.1168,0.109,12.428,1.9137,3727.3,136,71.065,22.637,24.037,28.438,7.2421,22.245,11.19,15.7,19.688,9.9066,38,46,52,11,27,20,26,36,16,-0.47864,0.38257,84,43.893,64.633,1,0,0.49446
0.089562,0.54832,0.11613,0.63525,0,0,-0.23489,0.013663,0.057613,7.3653,0.038502,8.1148,2.895,3732.2,244,84.283,49.778,7.556,30.743,17.561,33.566,4.1978,5.3535,21.039,13.548,137,18,89,46,91,10,8,55,34,2.319,0.91044,155,53.541,103.03,1,0,0.065578
0.74096,0.57716,0.67094,0.61417,0,0,-0.28685,0.055431,0.18829,8.9478,0.19528,8.9228,5.8187,3734.8,381,65.479,13.601,27.047,26.71,4.6936,9.715,16.711,11.153,17.262,14.947,77,157,147,22,55,97,60,95,52,-1.051,0.25904,234,40.215,58.752,1,0,0.61001
0.68937,0.59575,0.61111,0.63717,0,0,-0.32278,0.11362,0.092275,9.8271,0.21656,26.297,2.4944,3736.6,113,45.302,20.364,19.609,16.437,5.091,15.979,13.37,7.393,13.156,5.624,28,44,41,7,21,30,14,28,13,-0.79719,0.31063,72,28.865,61.291,1,0,0.61276
0.19832,0.31338,0.23239,0.40805,0,0,-0.11721,0.055554,0.053355,9.5209,0.36567,12.575,5.5532,3740.6,348,62.666,20.448,6.2274,42.914,9.0048,12.9,3.8683,2.7875,27.789,16.072,109,33,206,48,61,19,14,133,73,1.3968,0.80168,142,25.571,88.349,1,0,0.054594
0.17867,0.62038,0.17442,0.69355,0,0,-0.31353,0.32521,0.17865,7.7617,0.0071797,9.3066,2.1442,3752.7,124,57.829,35.379,7.5469,19.238,13.638,26.41,3.748,4.7847,16.063,4.2928,71,15,38,18,53,7,8,30,8,1.5254,0.82133,86,40.107,90.262,1,0,0.17611
0.50903,0.68206,0.4386,0.72611,0,0,-0.243,0.18158,0.14402,9.9129,0.057892,10.559,3.2015,3759.6,157,49.039,21.026,16.112,15.461,7.4972,14.127,13.412,3.867,12.036,4.3146,64,50,43,21,43,38,12,31,12,-0.036141,0.49097,114,35.608,69.58,1,0,0.65864
0.71453,0.60616,0.64894,0.6412,0,0,-0.25583,0.23056,0.10141,3.6591,0.23457,10.967,6.5013,3766.8,733,112.75,25.38,52.478,42.488,8.3031,17.543,30.504,22.503,31.664,11.822,165,305,263,52,113,177,128,196,67,-0.91749,0.28547,470,72.293,60.074,1,0,0.66331
0.59531,0.62878,0.5266,0.67143,0,0,-0.18636,0.1569,0.037509,5.5609,0.027462,10.025,2.8323,3766.9,280,98.86,32.82,40.569,33.18,12.689,23.356,27.136,15.572,23.442,12.803,89,99,92,34,55,61,38,65,27,-0.38596,0.40469,188,66.377,65.639,1,0,0.60817
0.42827,0.67457,0.3705,0.72396,0,0,-0.19806,0.26922,0.17671,4.1726,0.025223,11.174,4.2692,3766.9,384,89.947,40.991,26.503,25.061,21.36,25.766,17.879,9.6658,20.482,6.9911,175,103,106,65,110,68,35,81,25,0.28892,0.57173,278,65.118,73.453,1,0,0.53545
0.57218,0.5934,0.5,0.64348,0,0,-0.056125,0.20305,0.10195,8.4004,0.12198,15.918,2.2705,3766.9,115,50.65,18.083,20.058,20.414,8.9102,11.132,15.15,5.6634,14.937,6.1125,37,37,41,18,19,27,10,30,11,-0.29073,0.42782,74,32.592,66.689,1,0,0.50365
0.46217,0.64489,0.40396,0.69464,0,0,-0.18614,0.23573,0.30415,2.8116,0.29389,10.791,10.46,3766.9,2181,208.51,88.357,59.366,63.736,35.584,54.501,37.443,22.801,48.826,16.879,903,612,666,346,557,386,226,498,168,0.15162,0.53783,1515,144.84,71.791,1,0,0.50622
0.066949,0.70201,0.086351,0.76791,0,0,-0.18662,0.17058,0.46965,8.0426,0.0087192,11.062,8.8637,3768.4,935,105.49,75.656,7.4069,26.115,29.946,46.708,4.7787,2.9065,18.772,7.8898,656,62,217,251,405,40,22,155,62,2.6345,0.93305,718,81.004,108.59,1,0,0.095127
0.060556,0.69745,0.082759,0.7645,0,0,-0.11823,0.14698,0.078525,7.3052,0.0021868,9.4508,6.3692,3768.5,569,89.336,62.672,6.6564,21.461,27.802,37.608,4.4536,2.4037,16.115,6.4063,399,36,134,177,222,23,13,94,40,2.7417,0.93944,435,68.297,110.55,1,0,0.084197
0.16556,0.63757,0.16216,0.70813,0,0,-0.22786,0.16872,0.060422,6.164,0.12941,9.5854,4.1938,3770.7,418,99.671,59.165,12.57,30.399,21.624,38.887,9.5931,5.4752,21.678,9.9384,248,48,122,85,163,31,17,87,35,1.6174,0.83444,296,70.58,91.658,1,0,0.17566
0.11012,0.66841,0.1194,0.73761,0,0,-0.18489,0.2652,0.1101,6.0745,0.040453,10.21,5.2587,3770.7,545,103.64,72.881,10.535,27.225,31.062,44.881,6.8039,4.7033,20.752,7.1963,354,48,143,136,218,31,17,109,34,2.0895,0.88988,402,76.445,99.162,1,0,0.13389
0.15656,0.53578,0.16427,0.61834,0,0,-0.22323,0.19839,0.12164,4.3344,0.031635,10.67,8.0033,3770.7,1014,126.7,65.511,13.789,48.406,23.25,42.868,7.6306,6.2503,35.608,13.17,524,103,387,182,342,57,46,282,105,1.6841,0.84344,627,78.342,92.682,1,0,0.10898
0.08623,0.63418,0.10506,0.70994,0,0,-0.19577,0.18869,0.080972,5.9514,0.12484,9.5429,3.5015,3773.2,362,103.38,67.465,8.1898,33.419,28.014,42.239,8.2328,3.6596,26.73,9.6984,230,27,105,86,144,15,12,76,29,2.3606,0.91377,257,73.397,103.74,1,0,0.090163
0.15832,0.5757,0.16129,0.65372,0,0,-0.14924,0.074154,0.061737,4.2141,0.12521,10.717,5.6498,3773.2,901,159.47,87.436,18.361,58.769,36.586,52.454,10.461,8.504,38.614,21.264,494,95,312,206,288,51,44,205,107,1.6708,0.84168,589,104.25,92.477,1,0,0.12957
0.69552,0.63315,0.62581,0.6681,0,0,-0.18859,0.27365,0.0039757,8.4553,0.17167,16.587,2.707,3775.6,232,85.703,23.452,38.705,28.445,9.7074,14.556,24.34,14.805,21.795,8.8086,58,97,77,22,36,61,36,59,18,-0.82605,0.30448,155,57.259,60.997,1,0,0.72401
0.86209,0.60609,0.80882,0.62963,0,0,-0.26579,0.023941,0.035581,9.9986,0.24345,19.131,1.2934,3775.8,108,83.502,13.096,52.748,34.743,8.5109,11.715,36.519,17.521,21.789,13.516,13,55,40,4,9,37,18,25,15,-1.8327,0.13791,68,52.576,51.575,1,0,0.80003
0.2255,0.8044,0.19745,0.84409,0,0,-0.21325,0.067865,0.062162,7.9277,0.015659,8.4519,1.6944,3779.6,186,109.78,81.967,19.592,24.243,46.27,52.693,12.64,12.441,15.883,17.42,126,31,29,45,81,20,11,19,10,1.2339,0.7745,157,92.66,85.983,1,0,0.55935
0.08034,0.66541,0.097713,0.7366,0,0,-0.16705,0.17271,0.20452,4.4081,0.18386,10.352,4.7523,3779.9,653,137.41,91.323,11.351,37.062,37.517,56.877,6.96,4.7452,26.503,12.044,434,47,172,174,260,28,19,123,49,2.4377,0.91966,481,101.21,105.09,1,0,0.096366
0.56357,0.6382,0.49057,0.68387,0,0,-0.27517,0.13264,0.18252,9.4636,0.064866,11.279,3.008,3782,155,51.529,18.381,17.961,16.667,6.1913,12.935,10.707,9.282,11.678,5.1302,54,52,49,16,38,31,21,34,15,-0.25566,0.43643,106,35.239,67.08,1,0,0.5996
0.1717,0.54205,0.17516,0.62363,0,0,-0.12177,0.15817,0.82334,6.6399,0.26482,9.7797,10.241,3791.1,1007,98.326,51.122,13.888,38.161,22.903,28.701,8.7606,5.3027,26.985,12.313,518,110,379,228,290,68,42,268,111,1.5736,0.8283,628,61.32,90.991,1,0,0.12258
0.081146,0.61386,0.10363,0.693,0,0,-0.14955,0.097832,0.21187,7.8452,0.46311,9.9315,6.1383,3797,557,90.741,56.367,7.9073,28.547,23.53,34.974,5.388,3.6792,19.416,9.9677,346,40,171,144,202,27,13,115,56,2.4269,0.91885,386,62.883,104.9,1,0,0.077808
0.70415,0.61414,0.63095,0.65116,0,0,-0.2818,0.051972,0.21177,8.4719,0.25095,12.764,2.1114,3799.9,129,61.098,14.682,26.525,22.165,5.2214,11.231,21.489,12.011,14.284,9.0128,31,53,45,9,22,29,24,29,16,-0.86716,0.29585,84,39.785,60.58,1,0,0.67598
0.72458,0.60294,0.65766,0.63793,0,0,-0.2815,0.11503,0.072638,6.7492,0.034219,12.432,1.8952,3800.8,174,91.812,24.796,38.519,34.722,10.266,17.618,22.948,20.248,23.699,21.042,38,73,63,11,27,42,31,43,20,-0.96728,0.27542,111,58.57,59.578,1,0,0.66362
0.50341,0.61487,0.4386,0.66667,0,0,-0.12213,-0.018122,0.11022,8.9463,0.083025,16.234,2.5962,3800.9,171,65.865,25.416,21.58,26.741,14.982,14.297,16.744,10.074,18.035,12.005,64,50,57,28,36,27,23,34,23,-0.013649,0.49659,114,43.91,69.841,1,0,0.48475
0.22237,0.6019,0.20739,0.67304,0,0,-0.17793,0.24904,0.19843,5.9316,0.17527,10.972,4.0323,3810.7,523,129.7,70.041,20.851,42.453,28.9,42.678,11.139,10.994,32.026,11.518,279,73,171,109,170,39,34,129,42,1.2519,0.77763,352,87.294,86.241,1,0,0.20278
0.57834,0.60704,0.5102,0.65333,0,0,-0.016014,0.13157,0.04446,7.1846,0.01859,7.3552,1.7493,3820.5,150,85.75,30.373,29.676,29.727,15.819,21.189,22.554,15.414,20.58,10.523,48,50,52,25,23,38,12,36,16,-0.31595,0.42166,98,56.024,66.409,1,0,0.53885
0.33933,0.57616,0.3022,0.64198,0,0,-0.20386,0.086676,0.054216,3.7969,0.040585,10.662,4.2915,3828.2,567,132.12,60.699,30.111,48.636,23.849,39.563,18.494,12.621,32.344,18.332,254,110,203,93,161,67,43,135,68,0.66628,0.66067,364,84.82,78.221,1,0,0.27822
0.72703,0.5429,0.65741,0.58378,0,0,-0.12369,-0.033496,0.15115,6.5264,0.059103,9.7435,2.7585,3828.3,185,67.066,15.635,25.916,27.928,7.0182,8.9253,17.49,11.305,17.136,13.106,37,71,77,16,21,46,25,45,32,-0.97963,0.27297,108,39.152,59.455,1,0,0.52082
0.65464,0.65743,0.58681,0.69254,0,0,-0.17412,0.12501,0.090113,3.951,0.49075,21.465,4.573,3829.3,657,143.67,41.111,61.817,48.277,18.601,25.239,42.369,25.362,33.22,17.99,188,267,202,74,114,183,84,139,63,-0.63951,0.34536,455,99.498,62.923,1,0,0.75774
0.74283,0.65365,0.67742,0.68282,0,0,-0.2709,0.08867,0.018602,4.4225,0.040939,10.588,2.1587,3829.9,227,105.15,24.563,51.674,33.549,14.688,17.194,40.136,24.634,23.135,12.118,50,105,72,15,35,69,36,48,24,-1.0607,0.25717,155,71.802,58.657,1,0,0.84555
0.75266,0.58701,0.68511,0.62169,0,0,-0.14102,0.095892,0.027959,6.1996,0.28141,11.117,5.0947,3830.6,378,74.195,15.926,32.875,28.64,7.0258,9.7223,21.549,14.467,20.604,9.8563,74,161,143,31,43,99,62,96,47,-1.1128,0.24734,235,46.126,58.15,1,0,0.64524
0.47899,0.68053,0.41578,0.72577,0,0,-0.21176,0.17195,0.16071,5.5183,0.3956,12.947,8.4508,3831.6,908,107.45,47.988,37.159,29.827,17.338,32.128,23.869,14.405,21.649,9.0094,385,274,249,138,247,176,98,178,71,0.084082,0.52101,659,77.981,70.988,1,0,0.61541
0.7311,0.63044,0.66537,0.66237,0,0,-0.23357,0.2362,0.026906,6.1178,0.29965,11.838,3.6606,3832.2,388,105.99,27.013,48.77,39.197,13.82,19.168,31.219,24.002,31.413,11.375,86,171,131,29,57,104,67,98,33,-1.0002,0.2689,257,70.206,59.252,1,0,0.75222
0.71888,0.28175,0.67168,0.33501,0,0,-0.227,0.11285,1.0321,6.5018,0.2595,11.844,9.9003,3832.2,1191,120.3,13.31,28.266,82.089,4.5722,9.5257,14.974,13.912,56.472,27.928,131,268,792,45,86,140,128,539,253,-0.93892,0.28112,399,40.302,59.86,1,0,0.17008
0.7992,0.56891,0.72727,0.60338,0,0,-0.36964,0.11074,0.0242,8.4339,0.10717,8.8973,4.8068,3842.5,237,49.305,8.5157,22.624,19.689,2.2102,6.7689,14.019,9.7282,14.381,6.2837,39,104,94,8,31,64,40,64,30,-1.3813,0.2008,143,29.75,55.605,1,0,0.63615
0.855,0.60055,0.80275,0.62464,0,0,-0.1103,0.13602,0.033081,7.4959,0.15405,13.564,3.6216,3842.5,349,96.367,13.176,51.195,37.449,6.4999,8.476,30.407,23.296,28.409,12.857,43,175,131,19,24,101,74,91,40,-1.7743,0.145,218,60.195,52.08,1,0,0.7753
0.76011,0.56179,0.69178,0.59836,0,0,-0.13555,0.20944,0.16192,7.4788,0.19645,10.196,3.6437,3842.5,244,66.965,14.262,29.034,27.86,6.7372,8.2401,16.301,15.028,20.469,9.6939,45,101,98,19,26,54,47,72,26,-1.1533,0.23989,146,40.069,57.759,1,0,0.58775
0.2078,0.62641,0.19444,0.69565,0,0,-0.11282,0.20095,0.030068,4.6539,0.051914,13.104,1.7809,3842.6,207,116.23,68.521,16.968,38.911,32.392,38.216,10.908,9.5361,28.412,14.82,116,28,63,52,64,18,10,46,17,1.3382,0.7922,144,80.856,87.491,1,0,0.21015
0.56623,0.65967,0.49644,0.70162,0,0,-0.1867,0.15752,0.029584,7.8822,0.45299,10.79,9.4755,3845.3,801,84.534,31.094,29.444,27.229,11.993,19.566,19.644,10.448,19.254,8.5691,283,279,239,108,175,180,99,169,70,-0.26648,0.43377,562,59.311,66.959,1,0,0.66198
0.52904,0.57162,0.46457,0.62562,0,0,-0.15229,0.11738,0.20695,7.1445,0.071023,8.0505,2.8474,3849.9,203,71.294,25.222,22.343,26.691,10.519,14.837,14.012,9.601,19.645,9.8074,68,59,76,28,40,37,22,52,24,-0.11627,0.47096,127,44.602,68.657,1,0,0.42578
0.41342,0.66399,0.35905,0.71526,0,0,-0.17448,0.11406,0.48463,4.5584,0.33235,12.134,10.995,3849.9,1468,133.51,63.285,35.244,38.424,25.049,38.402,21.034,14.905,26.562,12.739,673,377,418,265,408,225,152,285,133,0.34983,0.58658,1050,95.498,74.203,1,0,0.49274
0.11257,0.43824,0.14634,0.53247,0,0,-0.21092,0.11541,0.040208,6.1414,0.37317,10.403,6.133,3851.1,539,87.884,42.366,7.1762,41.092,15.217,28.549,4.7841,5.1041,29.537,15.914,245,42,252,88,157,28,14,172,80,2.0648,0.88743,287,46.796,98.754,1,0,0.052966
0.19928,0.47159,0.20455,0.56051,0,0,-0.24239,0.24723,0.21486,8.6092,0.24203,15.624,2.8747,3851.2,157,54.613,24.502,10.505,24.002,8.125,16.493,7.4812,3.8187,18.089,7.0388,70,18,69,23,47,12,6,52,17,1.3908,0.80072,88,30.611,88.261,1,0,0.10727
0.033418,0.62649,0.06875,0.7064,0,0,-0.16122,0.34186,0.019088,5.9386,0.11147,9.7997,4.0694,3865.1,453,111.32,74.473,6.4938,32.955,30.239,45.333,5.9501,4.6977,26.265,7.6714,298,22,133,121,177,18,4,106,27,3.3647,0.96658,320,78.636,122.64,1,0,0.033808
0.75958,0.68935,0.69833,0.71399,0,0,-0.21637,0.20289,0.30508,4.2514,0.35038,11.141,8.6871,3869.1,1430,164.61,35.809,82.615,48.138,14.402,23.137,52.025,30.813,35.191,13.735,308,713,409,109,199,449,264,299,110,-1.1504,0.24042,1021,117.53,57.787,1,0,1.0166
0.11235,0.62568,0.12324,0.70054,0,0,-0.16905,0.20061,0.018006,5.4589,0.041718,11.1,11.459,3869.8,2027,176.9,108.65,16.329,55.003,43.68,65.575,11.077,5.9334,40.142,18.121,1245,175,607,497,748,115,60,443,164,2.0669,0.88765,1420,123.92,98.789,1,0,0.11327
0.45004,0.6235,0.39106,0.67803,0,0,-0.16208,0.19892,0.024223,9.5456,0.0076463,7.2015,3.8935,3870.5,264,67.806,29.328,19.854,22.178,13.233,17.875,10.529,10.721,16.324,6.2666,109,70,85,44,65,35,35,62,23,0.20052,0.54996,179,45.974,72.379,1,0,0.44952
0.79546,0.65309,0.73394,0.67842,0,0,-0.14812,0.08489,0.064496,5.8682,0.025009,12.453,5.2266,3871,482,92.221,20.373,45.919,32.82,8.4301,13.465,27.756,21.135,23.794,11.991,87,240,155,36,51,136,104,103,52,-1.3581,0.20454,327,62.565,55.82,1,0,0.90324
0.32152,0.53647,0.28986,0.61062,0,0,-0.20181,0.33879,0.0043574,8.4144,0.061291,5.3517,2.0778,3873.8,113,54.383,27.699,12.848,22.413,11.026,17.64,9.1248,3.8952,17.961,7.3475,49,20,44,18,31,14,6,35,9,0.74679,0.67848,69,33.208,79.278,1,0,0.22444
0.21823,0.49695,0.21505,0.58125,0,0,-0.25574,0.20295,0.020006,5.7352,0.082361,13.534,2.4775,3873.8,160,64.58,31.065,10.335,27.043,9.798,22.421,8.785,2.3085,19.778,9.1523,73,20,67,23,50,17,3,49,18,1.276,0.78177,93,37.537,86.588,1,0,0.13003
0.19568,0.62577,0.18501,0.69554,0,0,-0.17384,0.070212,0.1463,3.533,0.22717,12.745,7.5477,3873.8,1189,157.53,90.072,22.817,47.962,44.379,54.524,13.882,10.994,32.326,18.956,674,153,362,266,408,87,66,237,125,1.4135,0.80432,827,109.57,88.596,1,0,0.19735
0.14022,0.54319,0.15259,0.62735,0,0,-0.11714,0.15663,0.3145,7.3986,0.34836,10.914,7.087,3879.1,585,82.545,46.447,8.079,31.016,21.199,25.837,6.0593,3.0268,23.524,9.1056,311,56,218,138,173,42,14,154,64,1.8135,0.85978,367,51.785,94.702,1,0,0.10056
0.7956,0.59617,0.73012,0.62689,0,0,-0.26021,0.11725,0.084335,6.5975,0.16039,12.59,9.7408,3879.5,662,67.961,11.63,32.428,25.991,3.9964,7.9958,20.276,12.537,18.13,8.9263,112,303,247,35,77,187,116,169,78,-1.359,0.2044,415,42.604,55.812,1,0,0.70842
0.39543,0.50742,0.34951,0.58192,0,0,-0.19446,0.12436,0.033021,9.2873,0.31477,13.104,4.6105,3881.1,177,38.39,14.532,8.4407,16.111,5.716,9.4167,4.8177,4.9979,11.103,6.3454,67,36,74,25,42,19,17,51,23,0.42453,0.60457,103,22.34,75.132,1,0,0.24569
0.80475,0.63088,0.7418,0.65768,0,0,-0.22079,0.23588,0.47212,9.6464,0.13004,13.513,4.9122,3881.3,371,75.527,13.29,36.847,26.591,4.7005,8.6977,21.376,17.196,19.891,7.367,63,181,127,22,41,105,76,95,32,-1.4162,0.19525,244,49.673,55.283,1,0,0.82958
0.79802,0.67806,0.73815,0.70105,0,0,-0.23765,0.060596,0.12931,4.8062,0.23605,13.275,5.3648,3881.3,572,106.62,19.572,60.997,32.981,6.524,14.589,37.711,26.055,23.733,12.69,105,296,171,35,70,183,113,111,60,-1.374,0.20198,401,74.746,55.673,1,0,1.0137
0.73241,0.64528,0.66863,0.6755,0,0,-0.18996,0.18657,0.021007,3.8272,0.12814,14.996,5.3822,3881.3,755,140.28,32.155,67.917,48.537,13.139,23.863,43.654,30.075,36.381,13.471,169,341,245,64,105,190,151,177,68,-1.0069,0.26759,510,94.756,59.186,1,0,0.80359
0.19128,0.60328,0.18343,0.676,0,0,-0.19543,0.20577,0.18578,4.1068,0.19786,12.398,4.5403,3882.7,750,165.19,95.19,21.706,54.747,39.746,59.552,15.578,10.46,40.239,14.883,414,93,243,155,259,60,33,178,65,1.4417,0.80872,507,111.67,89.013,1,0,0.17544
0.1563,0.60956,0.15839,0.68511,0,0,-0.15221,0.1373,0.21246,7.9132,0.3258,12.254,6.572,3882.9,470,71.516,41.859,8.1843,22.951,18.115,25.367,4.8154,3.9434,16.527,8.0349,271,51,148,112,159,28,23,103,45,1.686,0.8437,322,48.996,92.712,1,0,0.14718
0.16748,0.57277,0.16949,0.65193,0,0,-0.19159,0.2645,0.12947,6.0981,0.36741,12.706,2.2627,3882.9,181,79.992,46.54,12.729,28.723,17.571,32.699,9.256,4.4552,24.159,8.051,98,20,63,37,61,13,7,48,15,1.6036,0.83252,118,52.15,91.447,1,0,0.13542
0.038769,0.67778,0.068852,0.74939,0,0,-0.097376,0.27039,0.29271,9.8704,0.41483,15.647,4.2568,3887.4,407,95.611,69.358,6.8031,24.141,31.993,47.267,5.2359,2.2677,18.461,7.57,284,21,102,131,153,14,7,78,24,3.2106,0.96123,305,71.649,119.53,1,0,0.049186
0.65652,0.49673,0.57812,0.55172,0,0,-0.19598,0.09729,0.16944,9.2171,0.17138,9.0993,2.9185,3900.5,116,39.746,9.7599,12.886,19.163,3.9313,6.289,7.2523,6.6983,12.898,8.1065,27,37,52,10,17,19,18,35,17,-0.64784,0.34348,64,21.929,62.836,1,0,0.39083
0.54843,0.64272,0.47863,0.68824,0,0,-0.13538,0.047311,0.021057,8.5456,0.10141,10.175,2.5617,3900.6,170,66.363,25.882,24.568,20.69,11.294,16.288,17.563,11.388,13.811,7.7809,61,56,53,26,35,36,20,34,19,-0.19433,0.45157,117,45.673,67.769,1,0,0.59506
0.58996,0.7111,0.51648,0.7459,0,0,-0.22974,0.10475,0.1226,8.6607,0.042547,5.4354,1.6646,3900.7,122,73.29,28.525,28.497,25.3,9.7246,22.528,20.51,11.745,17.139,13.237,44,47,31,15,29,29,18,21,10,-0.36381,0.41004,91,54.667,65.882,1,0,0.87583
0.13115,0.52478,0.14656,0.60949,0,0,-0.14306,0.11882,0.090773,3.558,0.037657,10.271,7.5614,3911.5,1265,167.3,90.043,16.889,68.378,40.066,52.001,11.173,7.0542,48.957,21.776,658,113,494,278,380,70,43,338,156,1.8908,0.86885,771,101.97,95.931,1,0,0.087354
0.14041,0.62344,0.14465,0.69737,0,0,-0.17095,0.24739,0.0034587,5.6762,0.10687,10.653,2.1018,3916.9,228,108.48,73.623,13.914,32.871,29.863,47.425,8.949,10.336,24.772,10.314,136,23,69,54,82,13,10,52,17,1.8119,0.85959,159,75.648,94.678,1,0,0.14021
0.17892,0.59921,0.17555,0.67442,0,0,-0.1764,0.081,0.060266,7.6398,0.50016,14.368,5.9149,3916.9,473,79.968,44.484,9.5203,27.714,18.154,27.383,6.2022,3.825,18.386,9.4021,263,56,154,103,160,35,21,102,52,1.5237,0.82108,319,53.932,90.237,1,0,0.16134
0.84965,0.64816,0.7963,0.66942,0,0,-0.29971,0.29249,0.09116,7.5698,0.28025,15.853,2.5393,3917.5,242,95.303,14.003,51.539,32.571,9.5519,10.184,29.166,29.133,25.243,12.968,33,129,80,9,24,73,56,62,18,-1.7319,0.15035,162,63.798,52.449,1,0,0.94407
0.71825,0.63405,0.65179,0.66667,0,0,-0.26321,0.024383,0.10648,7.0787,0.068368,11.665,1.5537,3917.5,168,108.13,32.622,60.042,38.595,14.93,22.585,38.413,29.49,24.122,25.37,39,73,56,12,27,46,27,35,21,-0.93579,0.28175,112,72.086,59.891,1,0,0.75057
0.13856,0.57516,0.14925,0.65686,0,0,-0.20107,0.07185,0.050946,8.7835,0.09858,10.716,1.6921,3921.2,102,60.278,38.047,7.9759,21.263,16.925,24.029,8.949,8.082,26.271,7.2903,57,10,35,21,36,6,4,23,12,1.8273,0.86144,67,39.595,94.921,1,0,0.11314
0.5479,0.56719,0.48485,0.61875,0,0,-0.083448,0.18434,0.031816,4.7375,0.1495,13.098,1.4911,3921.6,160,107.3,39.119,39.516,41.788,18.409,21.693,26.344,14.622,30.142,16.569,51,48,61,24,27,32,16,44,17,-0.19217,0.4521,99,66.393,67.794,1,0,0.43306
0.74234,0.62573,0.67754,0.65714,0,0,-0.13421,0.055818,0.038464,5.2281,0.30898,13.78,3.9637,3925.8,420,105.96,24.407,49.026,40.566,10.484,15.285,33.027,20.301,26.199,19.232,89,187,144,38,51,116,71,93,51,-1.0582,0.25766,276,69.631,58.682,1,0,0.74857
0.073351,0.49953,0.11224,0.59394,0,0,-0.12425,0.23229,0.072037,7.8898,0.1083,11.781,2.7076,3935.9,165,60.939,32.8,6.2558,27.32,17.651,18.474,6.5382,4.4332,21.999,7.5457,87,11,67,38,49,5,6,50,17,2.5363,0.92665,98,36.194,106.83,1,0,0.044159
0.75024,0.69971,0.68558,0.72444,0,0,-0.22917,0.11313,0.13452,6.6139,1.2472,29.752,7.6525,3938,900,117.61,27.215,61.587,33.131,9.3435,17.946,38.716,27.527,23.817,11.217,205,447,248,70,135,281,166,169,79,-1.0999,0.24976,652,85.2,58.275,1,0,1.0544
0.12658,0.52209,0.14402,0.60789,0,0,-0.16985,0.23073,0.27649,4.1166,0.034244,9.6118,6.2547,3941.2,811,129.66,67.469,11.625,53.914,29.177,40.609,6.9283,4.9068,40.236,14.074,422,71,318,168,254,42,29,237,81,1.9315,0.87342,493,78.82,96.584,1,0,0.083403
0.14874,0.47207,0.16667,0.56109,0,0,-0.16729,0.094806,0.059188,5.7015,0.46334,12.882,6.6741,3941.2,663,99.34,46.682,10.416,45.565,19.286,29.702,7.3418,4.548,31.116,15.826,310,62,291,124,186,39,23,195,96,1.7445,0.85126,372,55.738,93.621,1,0,0.080218
